;Supplementary Table 2. Differential gene expression analyses in Dux WT and MZ-KO 2-cell embryos;;;;;;;;;;;;;;;;RPKM: Reads Per Kilobase of gene, per Million mapped reads
Gene Symbol;RPKM;;;;;;;;DESeq_output;;;;;;;Group (FC>2&FDR<0.05);Three RNA-seq replicates from each group were used for analyses. Negative binomial test from DESeq R package was used to compute FDR using raw read counts of each gene.  Differentially expressed genes were defined as (RPKM > 1 in either WT or MZ-KO, FDR < 0.05, and FC > 2)
;WT_rep1;WT_rep2;WT_rep3;MZ-KO_rep1;MZ-KO_rep2;MZ-KO_rep3;WT_mean;KO_mean;baseMean;baseMeanA;baseMeanB;fold change (FC);log2FC;pval;FDR;;Related to Figure 2A
1700120C14Rik;3,4635;4,08375;1,31655;2,93355;4,4003;3,73899;2,9546;3,690946667;28,79466225;28,47542713;29,11389737;1,022421797;0,031990498;0,932761791;1;similar level;
1700120K04Rik;0,177989;0;0,552015;0;0,969643;0,627288;0,243334667;0,532310333;3,161551993;1,947140105;4,375963881;2,247380078;1,168244134;0,736053282;0,987988507;similar level;
1700123I01Rik;1,8047;1,55386;3,66477;4,58348;2,50807;2,688;2,34111;3,25985;92,50440401;69,93025189;115,0785561;1,645619071;0,718630418;0,261976561;0,816336575;similar level;
1700123M08Rik;0,772069;1,18447;0,163261;0,623909;0,382369;0,927618;0,7066;0,644632;14,07024181;15,22087961;12,91960401;0,848807976;-0,236489883;0,942636636;1;similar level;
1700123O20Rik;15,8431;15,9877;10,7396;15,5908;17,7448;17,1396;14,19013333;16,82506667;451,2320671;400,2339645;502,2301696;1,254841453;0,327505094;0,215147102;0,775907905;similar level;
1700125D06Rik;0;0,205497;0;0,947129;0,796056;0,300411;0,068499;0,681198667;13,7013346;18,53451649;8,868152721;0,478466904;-1,063508959;0,369040919;0,881667222;similar level;
1700125G22Rik;0,184076;0,332829;0,285446;0,409067;0,931174;0,405463;0,267450333;0,581901333;8,404841277;5,382611816;11,42707074;2,122960215;1,086077335;0,50073026;0,942461661;similar level;
1700125H20Rik;8,94398;2,74257;1,76409;2,87679;4,82363;2,62678;4,483546667;3,4424;65,60556774;73,23166728;57,97946819;0,791726726;-0,336925542;0,613629836;0,968028838;similar level;
1700126H18Rik;1,80404;2,89947;3,49691;1,33636;0,234;0,529834;2,733473333;0,700064667;14,704274;22,69114228;6,717405716;0,296036472;-1,756153164;0,086280257;0,565510506;similar level;
1700128A07Rik;0;0;0;0,325064;0,075893;0,687361;0;0,362772667;4,882019336;2,854828381;6,909210291;2,420184112;1,275116803;0,553140645;0,954278836;similar level;
1700128F08Rik;0,26714;0,322013;0,414255;0,29683;0;0;0,334469333;0,098943333;5,644168791;8,485206528;2,803131053;0,330355077;-1,59791058;0,414399313;0,909218152;similar level;
1810006J02Rik;0,0408272;0,0492134;0,0316554;0;0,0317739;0,071944;0,040565333;0,034572633;5,812860517;6,35094058;5,274780455;0,830551064;-0,267859224;0,856261696;1;similar level;
1810006K21Rik;239,019;234,08;167,761;243,923;221,002;313,78;213,62;259,5683333;956,2500049;850,5735294;1061,926481;1,248482869;0,320176026;0,200019473;0,760802454;similar level;
1810007D17Rik;0,67403;0;1,56783;0,37447;0,349711;0,197958;0,747286667;0,307379667;5,986142802;7,936636837;4,035648767;0,508483486;-0,975727174;0,472885825;0,936007403;similar level;
1810007I06Rik;4,66117;3,37116;2,89123;0,51792;1,08827;0,410686;3,641186667;0,672292;8,732585699;13,83400932;3,631162074;0,262480817;-1,929716104;0,197951477;0,759496673;similar level;
1810008A18Rik;6,91733;9,02757;5,0255;5,1745;4,7264;5,6628;6,990133333;5,1879;260,8701025;291,6815766;230,0586284;0,78873212;-0,342392699;0,335736834;0,865947215;similar level;
1810008I18Rik;0,868463;1,1964;0,961947;0,827127;0,386219;1,42106;1,008936667;0,878135333;26,77111483;29,50029971;24,04192995;0,814972396;-0,2951769;0,653326674;0,974083694;similar level;
1810009A15Rik;290,32;328,702;304,842;223,165;242,751;307,575;307,9546667;257,8303333;2307,86552;2470,238699;2145,49234;0,868536446;-0,203341706;0,414220336;0,909218152;similar level;
1810010H24Rik;9,12661;5,94884;4,19338;6,53526;5,1035;5,71823;6,422943333;5,785663333;103,2570044;105,7756206;100,7383883;0,952378135;-0,070393595;0,880625651;1;similar level;
1810011O10Rik;0,698184;0,647381;0;0,238701;0,0835945;0,0946392;0,448521667;0,138978233;5,812477872;8,851890782;2,773064963;0,313273744;-1,674504237;0,364547768;0,880528218;similar level;
1810012K16Rik;1,07108;0,430361;0,13841;0,396705;0,83357;0,78642;0,546617;0,672231667;8,580295951;5,505036527;11,65555538;2,117253049;1,082193707;0,434155674;0,918764913;similar level;
1810012P15Rik;1,58691;1,08446;0,959138;0,541477;0,855759;1,03488;1,210169333;0,810705333;95,98078171;113,760054;78,20150939;0,687425037;-0,540725697;0,28300823;0,832204429;similar level;
1810013D10Rik;39,5983;29,1642;11,0054;18,4599;22,0932;19,4697;26,5893;20,0076;308,3304424;344,6514074;272,0094773;0,789230717;-0,341480988;0,376283744;0,88412283;similar level;
1810013L24Rik;37,353;46,1011;94,3863;71,6496;64,1101;79,2013;59,28013333;71,65366667;4453,75011;3972,660388;4934,839832;1,242200276;0,312897794;0,338072149;0,867385661;similar level;
1810014B01Rik;0,470326;0,618474;0,265213;0,285053;0,565688;1,09249;0,451337667;0,647743667;16,49561068;13,75354918;19,23767217;1,398742384;0,484130276;0,60855749;0,96770871;similar level;
1810014F10Rik;8,26138;12,0806;5,56541;3,91259;6,85105;7,63691;8,635796667;6,133516667;83,17576837;92,18757015;74,16396659;0,804489873;-0,313853835;0,675970663;0,976580284;similar level;
1810019D21Rik;11,6056;10,1959;7,25474;11,3322;8,87111;11,1805;9,685413333;10,46127;249,8430503;240,2015059;259,4845947;1,080278801;0,111403694;0,730306852;0,985995997;similar level;
1810019J16Rik;2,4488;1,28545;1,31682;1,00938;1,41396;0,939586;1,68369;1,120975333;38,61042259;45,03135755;32,18948764;0,714823834;-0,484340357;0,496297951;0,940942552;similar level;
1810020D17Rik;49,9052;62,2008;58,7187;58,6298;45,6659;46,9557;56,94156667;50,41713333;934,7812181;1022,36052;847,2019165;0,828672372;-0,271126272;0,229000087;0,786646211;similar level;
1810020O05Rik;2,29655;2,50875;0,111289;2,15307;0,167559;0,632325;1,638863;0,984318;22,05590659;26,17673411;17,93507907;0,685153427;-0,545501007;0,652124284;0,974083694;similar level;
1810021B22Rik;0,536931;0,161805;0,104077;0;0;0,11827;0,267604333;0,039423333;1,87472006;3,131161562;0,618278558;0,197459807;-2,340369073;0,566339812;0,956637969;similar level;
1810022K09Rik;245,988;302,034;293,9;321,481;242,271;397,437;280,6406667;320,3963333;1610,680982;1410,896077;1810,465888;1,283202864;0,359749267;0,216794393;0,776353405;similar level;
1810024B03Rik;3,30536;2,47301;2,16513;1,58306;1,41926;2,91228;2,647833333;1,971533333;75,56458618;83,55605861;67,57311374;0,808715907;-0,306295106;0,58251708;0,960142262;similar level;
1810026B05Rik;15,91;14,9043;18,196;25,2448;24,5906;25,6037;16,33676667;25,14636667;1895,081962;1466,476594;2323,68733;1,584537619;0,664061912;0,010331301;0,20395325;similar level;
1810026J23Rik;6,1885;10,734;12,0035;10,2123;6,517;7,41404;9,642;8,04778;455,3701562;488,1722106;422,5681019;0,865612775;-0,208206304;0,38554622;0,889563757;similar level;
1810027O10Rik;75,5877;56,2668;42,7728;31,5325;26,4203;42,296;58,2091;33,41626667;238,5433116;294,2037459;182,8828773;0,621619812;-0,685895609;0,042174691;0,415801814;similar level;
1810029B16Rik;55,0292;84,2358;65,8047;51,5626;51,9353;81,8939;68,35656667;61,79726667;1463,224965;1478,619682;1447,830249;0,979176908;-0,030358559;0,978857609;1;similar level;
1810030N24Rik;34,6326;40,133;29,5117;23,2377;36,1326;40,3906;34,7591;33,25363333;465,1546801;460,4727337;469,8366265;1,02033539;0,029043453;0,765103995;0,993608036;similar level;
1810030O07Rik;1,33008;1,72662;4,20445;3,95056;2,48832;3,24528;2,420383333;3,228053333;121,6511867;102,6427307;140,6596426;1,370380948;0,454577;0,561816531;0,956637969;similar level;
1810031K17Rik;23,1151;34,4903;30,5809;24,4091;24,7424;25,4209;29,39543333;24,85746667;1244,269899;1334,50612;1154,033678;0,86476462;-0,209620595;0,396795722;0,899294852;similar level;
1810032O08Rik;32,1749;29,7827;34,4308;41,3438;41,987;25,3545;32,12946667;36,22843333;434,4659997;395,9160175;473,0159819;1,194738179;0,256694494;0,507593858;0,943983213;similar level;
1810033B17Rik;0,260818;0,314391;1,31446;0,869413;0,659692;0,804303;0,629889667;0,777802667;14,23602051;13,98732791;14,48471312;1,035559701;0,050410729;0,939675488;1;similar level;
1810034E14Rik;2,12195;1,4616;0,734487;1,26309;0,914174;1,60251;1,439345667;1,259924667;47,74177092;48,59622976;46,88731208;0,964834357;-0,051646814;1;1;similar level;
1810035I16Rik;2,49362;9,61863;0,773371;1,66245;0;0,439415;4,295207;0,700621667;7,991827529;11,94396689;4,039688168;0,338219974;-1,563966234;0,30163708;0,844752494;similar level;
1810035L17Rik;263,993;181,094;104,457;176,589;177,845;226,639;183,1813333;193,691;686,2099686;658,3633128;714,0566244;1,084593583;0,11715454;0,69194869;0,979934414;similar level;
1810037I17Rik;99,8237;108,711;83,4735;152,447;100,556;153,813;97,33606667;135,6053333;1958,709444;1552,7343;2364,684589;1,522916437;0,606836783;0,040434115;0,408323064;similar level;
1810041L15Rik;0,657579;0,434679;0,123352;0,494964;0,297153;0,280345;0,405203333;0,357487333;38,59254498;40,7377278;36,44736216;0,894683237;-0,16055111;0,790667179;0,996190131;similar level;
1810043G02Rik;12,2961;12,1803;11,2014;9,8299;7,89561;10,3333;11,8926;9,352936667;280,2569803;305,5600252;254,9539355;0,834382493;-0,261219208;0,379220008;0,885704292;similar level;
1810043H04Rik;60,7085;74,9327;43,8464;57,984;38,5092;41,0326;59,8292;45,84193333;308,7796049;348,5589465;269,0002633;0,771749702;-0,373795073;0,225605968;0,782521398;similar level;
1810044D09Rik;34,6311;24,4798;13,9229;32,3041;27,1181;33,903;24,3446;31,1084;151,9754014;130,5526405;173,3981622;1,328185792;0,409456971;0,288246001;0,836009218;similar level;
1810046J19Rik;22,2728;17,5387;22,9967;20,5198;20,0341;28,8937;20,93606667;23,1492;211,0677059;195,9986336;226,1367782;1,153767116;0,20635205;0,60045862;0,965985066;similar level;
1810046K07Rik;6,73721;2,6852;2,27484;2,53557;4,01701;3,15949;3,899083333;3,237356667;71,35414518;75,33326971;67,37502066;0,894359437;-0,161073338;0,829256674;0,999104393;similar level;
1810048J11Rik;16,4976;25,1177;13,1257;13,7164;10,938;13,2315;18,247;12,62863333;1256,806969;1465,332865;1048,281072;0,715387676;-0,48320283;0,057292661;0,478604166;similar level;
1810049H13Rik;2,29458;3,6077;1,00558;1,10852;0,388209;2,3733;2,30262;1,290009667;26,01529246;34,20254226;17,82804266;0,52124905;-0,939955246;0,24988805;0,807192918;similar level;
1810053B23Rik;0;0,0764593;2,1679;0,775693;1,0409;0,795487;0,748119767;0,870693333;10,29306342;7,631736807;12,95439004;1,697436687;0,763357764;0,831376725;0,999543568;similar level;
1810055G02Rik;29,7718;25,3602;34,0238;26,6248;28,478;30,6826;29,7186;28,59513333;868,6975504;863,2727652;874,1223355;1,012567952;0,018018728;1;1;similar level;
1810058I24Rik;105,404;117,414;77,6719;106,159;106,352;119,303;100,1633;110,6046667;1637,990587;1531,875874;1744,1053;1,138542182;0,187187743;0,377797624;0,885163652;similar level;
1810062G17Rik;15,4833;7,52731;3,51526;9,79013;9,65323;4,5222;8,841956667;7,98852;129,0401529;131,4574479;126,6228578;0,963223156;-0,05405802;1;1;similar level;
1810062O18Rik;1,47321;1,35802;1,7322;1,35053;1,93125;0,696184;1,521143333;1,325988;19,00175695;23,13304627;14,87046764;0,642823581;-0,637505242;0,508984056;0,943990594;similar level;
1810063B05Rik;52,551;72,5994;50,0515;67,4024;36,6062;51,2556;58,40063333;51,75473333;554,8696774;571,1306405;538,6087143;0,94305694;-0,084583214;0,78750992;0,996059977;similar level;
1810063B07Rik;2,94173;1,80775;0,737929;2,53161;2,06496;0,940197;1,829136333;1,845589;72,34758097;69,25921617;75,43594578;1,089182783;0,123246082;0,873767887;1;similar level;
1810064F22Rik;0;0;0;0,0320763;0;0,254349;0;0,0954751;1,74592004;0;3,491840081;Inf;Inf;0,351840961;0,875662923;similar level;
1810065E05Rik;0,0838853;0,303348;0;0;0,391704;0,443457;0,129077767;0,278387;2,863480328;1,903994008;3,822966649;2,007866953;1,005663676;0,698240655;0,982363099;similar level;
1810074P20Rik;4,60522;3,50042;3,05894;3,01481;3,29868;3,92834;3,721526667;3,413943333;263,217232;267,5570948;258,8773691;0,967559351;-0,047577934;0,931266618;1;similar level;
2010001E11Rik;0;0,21049;0;0,129352;0,29445;0;0,070163333;0,141267333;5,893270886;4,003861056;7,782680717;1,943793905;0,958875262;0,53851214;0,951811213;similar level;
2010001M06Rik;0;0,245557;0,315898;0;0;0;0,187151667;0;23,32489584;30,68723808;15,96255361;0,52016912;-0,94294734;0,233919217;0,791094286;similar level;
2010001M09Rik;2,84298;2,80386;1,66993;1,43588;2,88303;0,986773;2,438923333;1,768561;28,84319352;31,1215386;26,56484844;0,853584033;-0,228394905;0,877633434;1;similar level;
2010002M12Rik;4,77202;5,56741;13,7449;6,00509;9,00867;11,516;8,02811;8,843253333;474,4312811;444,2593302;504,603232;1,135830353;0,183747371;0,718589086;0,985321604;similar level;
2010002N04Rik;0,407792;0,696371;0;0,641911;0,978545;0,748536;0,368054333;0,789664;19,07989191;13,39324907;24,76653475;1,849180481;0,886886039;0,351797017;0,875662923;similar level;
2010003K11Rik;0,816898;0,227237;0,828269;0,34911;0,537945;0,387558;0,624134667;0,424871;9,750534673;11,98423387;7,516835475;0,627227035;-0,672940351;0,599997211;0,965985066;similar level;
2010003O02Rik;2,43705;8,81291;4,16859;4,33264;10,2419;9,66609;5,139516667;8,08021;30,26968276;35,32651487;25,21285066;0,713708973;-0,486592184;0,551256624;0,953700189;similar level;
2010005H15Rik;20,1086;21,3213;17,901;23,9985;26,2275;24,6073;19,77696667;24,94443333;222,1110774;190,11809;254,1040648;1,336559108;0,418523641;0,227030792;0,784036712;similar level;
2010010A06Rik;3,89869;3,12036;2,73987;0,456553;1,81206;2,17215;3,252973333;1,480254333;20,09748186;26,91305731;13,28190641;0,493511616;-1,018844052;0,313426966;0,853383206;similar level;
2010011I20Rik;6,53735;6,67774;4,30911;4,41375;4,50547;4,20615;5,8414;4,375123333;307,8685101;342,9962945;272,7407257;0,795171056;-0,330662851;0,33073664;0,86329789;similar level;
2010012O05Rik;2,67186;4,40529;5,88152;3,20767;4,9475;6,00706;4,319556667;4,720743333;176,7013703;161,1372428;192,2654977;1,193178525;0,254809917;0,511818174;0,944426392;similar level;
2010015L04Rik;1,98765;1,49582;1,33034;1,00281;0,888238;1,19184;1,604603333;1,027629333;83,47127128;89,70588574;77,23665682;0,860998765;-0,215916927;0,673439368;0,97656405;similar level;
2010106G01Rik;1,60219;1,09395;2,03278;1,41922;1,36026;1,66832;1,576306667;1,4826;174,3807761;181,243576;167,5179761;0,924269868;-0,113613944;0,65708715;0,974083694;similar level;
2010107E04Rik;466,778;468,508;373,164;533,533;468,056;740,283;436,15;580,624;1527,79815;1284,687129;1770,909171;1,378475062;0,463073168;0,100562125;0,601229732;similar level;
2010107G12Rik;0,24795;0,0747201;0,072093;0,137753;0,120605;0,136539;0,1315877;0,131632333;6,189437918;5,846660721;6,532215114;1,117255717;0,159959427;1;1;similar level;
2010107G23Rik;89,098;106,061;122,915;156,188;143,403;131,047;106,0246667;143,546;3353,039041;2792,241741;3913,836341;1,401682484;0,48715958;0,058098506;0,481524923;similar level;
2010107H07Rik;200,336;166,091;122,765;116,841;105,353;152,019;163,064;124,7376667;539,0224963;599,7753579;478,2696348;0,797414613;-0,326598052;0,253989909;0,811006575;similar level;
2010109A12Rik;3,33285;1,05722;0,136007;1,36436;0,955611;2,16374;1,508692333;1,494570333;17,62341683;17,52075239;17,72608127;1,011719182;0,016808903;1;1;similar level;
2010109I03Rik;0,0359799;0;0,195279;0;1,20406;0,475517;0,0770863;0,559859;9,846045071;3,165560463;16,52652968;5,220727853;2,384250955;0,112133839;0,629167242;similar level;
2010109K11Rik;1,73277;1,34933;1,18894;2,74319;1,56334;2,13468;1,42368;2,14707;122,3021408;95,06694252;149,537339;1,572968847;0,653490098;0,159621495;0,710459653;similar level;
2010110P09Rik;0,813524;0,52803;0,485205;0,417202;0,827937;1,32328;0,608919667;0,856139667;29,86118659;23,79529347;35,92707971;1,50983974;0,594395424;0,421162964;0,913322805;similar level;
2010111I01Rik;2,89616;2,07402;2,11588;1,89416;2,20875;1,20809;2,36202;1,770333333;131,5252167;152,3501199;110,7003135;0,72661783;-0,460731328;0,292725502;0,838541003;similar level;
2010204K13Rik;14,8671;5,63387;8,24445;5,44168;7,563;7,75234;9,581806667;6,919006667;66,03301699;69,94191246;62,12412152;0,888224518;-0,171003699;0,762577219;0,993422138;similar level;
2010300C02Rik;0,539261;0,31623;0,406816;0,372471;0,601166;0,243986;0,420769;0,405874333;34,50392392;34,77214915;34,23569869;0,98457241;-0,022430783;1;1;similar level;
2010305A19Rik;10,7229;13,8546;12,1107;5,44094;6,21035;7,39042;12,2294;6,347236667;442,548026;577,1575269;307,9385252;0,533543289;-0,906322766;0,001962481;0,076194958;similar level;
2010308F09Rik;8,54531;6,50562;9,76405;3,49816;6,30039;8,12349;8,27166;5,974013333;51,2318314;59,0798798;43,383783;0,734324158;-0,445511032;0,467540934;0,934148235;similar level;
2010310C07Rik;0,471649;0,113706;0,438832;0,419254;0;0;0,341395667;0,139751333;4,046402879;4,736677473;3,356128285;0,708540597;-0,497077578;0,726308367;0,985895151;similar level;
2010317E24Rik;8,7429;11,9406;8,22796;5,93027;3,23239;5,39771;9,637153333;4,853456667;423,1345139;549,2393771;297,0296508;0,540801813;-0,886828107;0,00482877;0,133278774;similar level;
2010320M18Rik;55,5234;45,6513;32,7423;22,5922;35,9949;42,9162;44,639;33,83443333;375,1003949;421,7160956;328,4846943;0,778923778;-0,360445936;0,417623661;0,910778477;similar level;
2010321M09Rik;39,7527;50,8945;41,7425;23,3674;29,7389;34,8204;44,1299;29,3089;1790,28177;2107,559001;1473,004539;0,698914971;-0,516811144;0,047153709;0,435424391;similar level;
2200002D01Rik;3,18449;3,35877;1,08023;3,75955;3,09792;2,63042;2,541163333;3,16263;22,09218465;21,85280389;22,33156541;1,021908471;0,031265985;0,938385818;1;similar level;
2200002J24Rik;0,892355;0;0;0,165255;0;0;0,297451667;0,055085;2,447041217;3,416241938;1,477840496;0,432592458;-1,208919583;0,659703901;0,974083694;similar level;
2200002K05Rik;0,135779;0,450088;0,157914;0,150869;0;0,0299079;0,247927;0,060258967;4,679504207;7,448079962;1,910928452;0,256566586;-1,962594799;0,310939282;0,851808246;similar level;
2210009G21Rik;21,6078;22,9088;29,3357;23,6522;23,8072;30,9968;24,61743333;26,15206667;895,8798074;841,7311357;950,0284792;1,128660256;0,174611278;0,540736579;0,952610146;similar level;
2210010C04Rik;0;0;0,145375;0;0,02432;0,220265;0,048458333;0,081528333;2,872842218;2,68693231;3,058752125;1,13838079;0,186983222;1;1;similar level;
2210010C17Rik;9,66865;7,46761;7,44106;6,04802;5,60169;7,16214;8,19244;6,270616667;226,9788852;254,3672862;199,5904841;0,78465469;-0,349870201;0,288996661;0,836387079;similar level;
2210012G02Rik;8,32798;12,2157;10,6737;5,80854;6,12208;5,87893;10,40579333;5,936516667;965,3772509;1203,899293;726,8552087;0,603750839;-0,727974805;0,003865694;0,116029312;similar level;
2210013O21Rik;12,9839;12,1853;16,8983;14,0147;18,2607;12,4204;14,0225;14,8986;179,9659935;176,2345882;183,6973988;1,04234589;0,059834099;0,891016576;1;similar level;
2210015D19Rik;7,10642;7,5803;5,64587;5,59314;3,75649;4,82643;6,77753;4,725353333;189,5509984;218,9036215;160,1983753;0,731821494;-0,450436307;0,207048272;0,767679501;similar level;
2210016F16Rik;4,97454;13,2756;4,16198;1,85103;3,63736;4,3218;7,470706667;3,270063333;244,1615739;332,8585554;155,4645925;0,467059025;-1,09832321;0,061320498;0,494150561;similar level;
2210016L21Rik;19,1992;30,0727;15,4748;13,1373;16,6724;13,9533;21,58223333;14,58766667;459,211661;535,6821775;382,7411446;0,71449296;-0,485008299;0,139540636;0,679493072;similar level;
2210018M11Rik;15,4403;16,1201;19,7144;12,7568;18,5878;13,394;17,0916;14,91286667;1180,578483;1230,632715;1130,524251;0,91865285;-0,122408311;0,677465183;0,976810263;similar level;
2210019I11Rik;3,76507;3,77221;6,82422;4,45517;5,40371;5,38526;4,787166667;5,08138;136,85271;134,7011143;139,0043056;1,031946219;0,045367785;1;1;similar level;
2210020M01Rik;1,31487;0,0990593;1,52922;1,00444;1,47099;0,724063;0,981049767;1,066497667;14,40930756;14,68633531;14,1322798;0,96227408;-0,055480226;0,916214282;1;similar level;
2210021J22Rik;24,7813;16,0913;9,17655;14,7135;16,2119;14,7921;16,68305;15,23916667;213,7630663;217,6322687;209,8938638;0,96444275;-0,052232493;1;1;similar level;
2210039B01Rik;0,652082;0,349344;0;0,322023;0,563872;0,893721;0,333808667;0,593205333;8,094653539;6,199357373;9,989949705;1,611449236;0,688358742;0,598674844;0,96507394;similar level;
