"Gene_id","Intersection_category","Intersection_count"
"ANAPC15","C57BL/6 pure (N=3)",1
"AP1S1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"APEX1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"APOE","C57BL/6 pure (N=3)",1
"ARHGEF40","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ASB6","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ATG13","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ATP5H","C57BL/6 pure (N=3)",1
"ATP5K","C57BL/6 pure (N=3)",1
"ATP6V1E1","C57BL/6 pure (N=3)",1
"ATPIF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ATRIP","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"AW822252","C57BL/6 pure (N=3)",1
"BCAT2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BRMS1","C57BL/6 pure (N=3)",1
"BRMS1L","C57BL/6 pure (N=3)",1
"BUD31","C57BL/6 pure (N=3)",1
"CAAA01141682.1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CALM2","C57BL/6 pure (N=3)",1
"CBX3","C57BL/6 pure (N=3)",1
"CCDC12","C57BL/6 pure (N=3)",1
"CCDC163","C57BL/6 pure (N=3)",1
"CCS","C57BL/6 pure (N=3)",1
"CD9","C57BL/6 pure (N=3)",1
"CDK1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CEP19","C57BL/6 pure (N=3)",1
"CEP97","C57BL/6 pure (N=3)",1
"CGREF1","C57BL/6 pure (N=3)",1
"CHCHD1","C57BL/6 pure (N=3)",1
"CHCHD10","C57BL/6 pure (N=3)",1
"CHCHD2","C57BL/6 pure (N=3)",1
"CHKA","C57BL/6 pure (N=3)",1
"CNNM2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"COA3","C57BL/6 pure (N=3)",1
"COPS7A","C57BL/6 pure (N=3)",1
"COPS9","C57BL/6 pure (N=3)",1
"COX6B2","C57BL/6 pure (N=3)",1
"CPTP","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CREBRF","C57BL/6 pure (N=3)",1
"CRIPT","C57BL/6 pure (N=3)",1
"CSNK1D","C57BL/6 pure (N=3)",1
"CTSA","C57BL/6 pure (N=3)",1
"CUL9","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CXADR","C57BL/6 pure (N=3)",1
"CYTH2","C57BL/6 pure (N=3)",1
"D030056L22RIK","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"D8ERTD738E","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DCT","C57BL/6 pure (N=3)",1
"DCTPP1","C57BL/6 pure (N=3)",1
"DDX21","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DDX41","C57BL/6 pure (N=3)",1
"DLG1","C57BL/6 pure (N=3)",1
"DNAJC18","C57BL/6 pure (N=3)",1
"DOCK10","C57BL/6 pure (N=3)",1
"DPH3","C57BL/6 pure (N=3)",1
"DPH7","C57BL/6 pure (N=3)",1
"DRG2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DSTN","C57BL/6 pure (N=3)",1
"DUXBL2","C57BL/6 pure (N=3)",1
"DYNLL1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DYNLL2","C57BL/6 pure (N=3)",1
"EEF1E1","C57BL/6 pure (N=3)",1
"EIF3H","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EIF3J1","C57BL/6 pure (N=3)",1
"EIF3L","C57BL/6 pure (N=3)",1
"EIF6","C57BL/6 pure (N=3)",1
"EMC6","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EMG1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EXTL1","C57BL/6 pure (N=3)",1
"FAU","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FBXO36","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FIS1","C57BL/6 pure (N=3)",1
"FMR1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FRG1","C57BL/6 pure (N=3)",1
"FTH1","C57BL/6 pure (N=3)",1
"FTL1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FTL1-PS1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FXR2","C57BL/6 pure (N=3)",1
"GGNBP1","C57BL/6 pure (N=3)",1
"GINS1","C57BL/6 pure (N=3)",1
"GINS4","C57BL/6 pure (N=3)",1
"GM10123","C57BL/6 pure (N=3)",1
"GM10131","C57BL/6 pure (N=3)",1
"GM10925","C57BL/6 pure (N=3)",1
"GM12481","C57BL/6 pure (N=3)",1
"GM20594","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM29666","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM47283","C57BL/6 pure (N=3)",1
"GM48789","C57BL/6 pure (N=3)",1
"GM49359","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GPR137B","C57BL/6 pure (N=3)",1
"GTF2H4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HDDC3","C57BL/6 pure (N=3)",1
"HIST1H2BJ","C57BL/6 pure (N=3)",1
"HMGN2","C57BL/6 pure (N=3)",1
"HRAS","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HUWE1","C57BL/6 pure (N=3)",1
"IMPACT","C57BL/6 pure (N=3)",1
"JPT1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KLF10","C57BL/6 pure (N=3)",1
"KPNA6","C57BL/6 pure (N=3)",1
"LRPAP1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"LRRC59","C57BL/6 pure (N=3)",1
"M6PR","C57BL/6 pure (N=3)",1
"MBD3","C57BL/6 pure (N=3)",1
"MCRIP2","C57BL/6 pure (N=3)",1
"MEAF6","C57BL/6 pure (N=3)",1
"MGEA5","C57BL/6 pure (N=3)",1
"MLF1","C57BL/6 pure (N=3)",1
"MRPL12","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MRPS7","C57BL/6 pure (N=3)",1
"MRTO4","C57BL/6 pure (N=3)",1
"NDUFA13","C57BL/6 pure (N=3)",1
"NDUFA2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NDUFB11","C57BL/6 pure (N=3)",1
"NDUFS8","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NECAP2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NEDD8","C57BL/6 pure (N=3)",1
"NKIRAS2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NME2","C57BL/6 pure (N=3)",1
"NME6","C57BL/6 pure (N=3)",1
"NPC2","C57BL/6 pure (N=3)",1
"NUBP2","C57BL/6 pure (N=3)",1
"OBOX3-PS5","C57BL/6 pure (N=3)",1
"OBOX8","C57BL/6 pure (N=3)",1
"OLFR539","C57BL/6 pure (N=3)",1
"P2RX4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PAIP2","C57BL/6 pure (N=3)",1
"PAK2","C57BL/6 pure (N=3)",1
"PARP2","C57BL/6 pure (N=3)",1
"PAX6","C57BL/6 pure (N=3)",1
"PDRG1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PHGDH","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PIGYL","C57BL/6 pure (N=3)",1
"PITPNA","C57BL/6 pure (N=3)",1
"PMM1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POLA2","C57BL/6 pure (N=3)",1
"POLR1D","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POLR2J","C57BL/6 pure (N=3)",1
"POLR3C","C57BL/6 pure (N=3)",1
"POLR3D","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POLR3H","C57BL/6 pure (N=3)",1
"POP5","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PPCDC","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PPDPF","C57BL/6 pure (N=3)",1
"PRDX5","C57BL/6 pure (N=3)",1
"PRODH2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PRPF31","C57BL/6 pure (N=3)",1
"PRPSAP1","C57BL/6 pure (N=3)",1
"PSMB7","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PSPH","C57BL/6 pure (N=3)",1
"RAB11FIP1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RBM4","C57BL/6 pure (N=3)",1
"RFC2","C57BL/6 pure (N=3)",1
"RMND1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL10","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL10L","C57BL/6 pure (N=3)",1
"RPL18A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL28","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL29","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL32","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL35","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL36","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL7A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPN2","C57BL/6 pure (N=3)",1
"RPS14","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPS2-PS10","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPS23-PS1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPS27","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPS28","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPUSD3","C57BL/6 pure (N=3)",1
"RRP7A","C57BL/6 pure (N=3)",1
"RSL24D1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RSPH3B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SAP30BP","C57BL/6 pure (N=3)",1
"SART1","C57BL/6 pure (N=3)",1
"SCNM1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SENP2","C57BL/6 pure (N=3)",1
"SLC25A19","C57BL/6 pure (N=3)",1
"SLC25A36","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SLTM","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SMDT1","C57BL/6 pure (N=3)",1
"SMIM7","C57BL/6 pure (N=3)",1
"SNAPC2","C57BL/6 pure (N=3)",1
"SNF8","C57BL/6 pure (N=3)",1
"SNUPN","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SPATA2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SRSF11","C57BL/6 pure (N=3)",1
"SSR4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"STK11","C57BL/6 pure (N=3)",1
"STK16","C57BL/6 pure (N=3)",1
"STMN1","C57BL/6 pure (N=3)",1
"SURF6","C57BL/6 pure (N=3)",1
"TCSTV3","C57BL/6 pure (N=3)",1
"TEDDM1B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"TERB2","C57BL/6 pure (N=3)",1
"THAP7","C57BL/6 pure (N=3)",1
"THUMPD3","C57BL/6 pure (N=3)",1
"TIMD2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"TIMM17A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"TMCC1","C57BL/6 pure (N=3)",1
"TMEM183A","C57BL/6 pure (N=3)",1
"TMSB10","C57BL/6 pure (N=3)",1
"TOB1","C57BL/6 pure (N=3)",1
"TRAPPC2L","C57BL/6 pure (N=3)",1
"TRAPPC6A","C57BL/6 pure (N=3)",1
"TRMT1","C57BL/6 pure (N=3)",1
"TSPAN31","C57BL/6 pure (N=3)",1
"TTN","C57BL/6 pure (N=3)",1
"TXNDC12","C57BL/6 pure (N=3)",1
"TXNL4A","C57BL/6 pure (N=3)",1
"UBALD1","C57BL/6 pure (N=3)",1
"UBE2C","C57BL/6 pure (N=3)",1
"UBE2F","C57BL/6 pure (N=3)",1
"UCHL5","C57BL/6 pure (N=3)",1
"UQCR10","C57BL/6 pure (N=3)",1
"VAMP8","C57BL/6 pure (N=3)",1
"YIPF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"YPEL1","C57BL/6 pure (N=3)",1
"YWHAQ","C57BL/6 pure (N=3)",1
"ZFP131","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ZFP410","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ZFP414","C57BL/6 pure (N=3)",1
"ZFP788","C57BL/6 pure (N=3)",1
"ZFP949","C57BL/6 pure (N=3)",1
"1110008P14RIK","C57BL/6 pure (N=3)",1
"1810022K09RIK","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"2010005H15RIK","C57BL/6 pure (N=3)",1
"2610318N02RIK","C57BL/6 pure (N=3)",1
"A430005L14RIK","C57BL/6 pure (N=3)",1
"ABHD18","C57BL/6 pure (N=3)",1
"ABHD6","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"AC127331.6","C57BL/6 pure (N=3)",1
"AC169506.2","C57BL/6 pure (N=3)",1
"ACAT2","C57BL/6 pure (N=3)",1
"ACER2","C57BL/6 pure (N=3)",1
"ACOT7","C57BL/6 pure (N=3)",1
"ACTN2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ACTR10","C57BL/6 pure (N=3)",1
"AFF1","C57BL/6 pure (N=3)",1
"AGL","C57BL/6 pure (N=3)",1
"AHRR","C57BL/6 pure (N=3)",1
"AI413582","C57BL/6 pure (N=3)",1
"ALDOA","C57BL/6 pure (N=3)",1
"ALOX12","C57BL/6 pure (N=3)",1
"ANKRD37","C57BL/6 pure (N=3)",1
"ARAF","C57BL/6 pure (N=3)",1
"ARL8B","C57BL/6 pure (N=3)",1
"ASCC1","C57BL/6 pure (N=3)",1
"ASCC2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ATF7IP","C57BL/6 pure (N=3)",1
"ATF7IP2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ATP1B3","C57BL/6 pure (N=3)",1
"ATP5C1","C57BL/6 pure (N=3)",1
"ATP5F1","C57BL/6 pure (N=3)",1
"AU022252","C57BL/6 pure (N=3)",1
"BC004004","C57BL/6 pure (N=3)",1
"BCLAF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BLNK","C57BL/6 pure (N=3)",1
"BNIP3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BTG1","C57BL/6 pure (N=3)",1
"C330007P06RIK","C57BL/6 pure (N=3)",1
"CALML4","C57BL/6 pure (N=3)",1
"CAPRIN2","C57BL/6 pure (N=3)",1
"CARF","C57BL/6 pure (N=3)",1
"CBX7","C57BL/6 pure (N=3)",1
"CCAR1","C57BL/6 pure (N=3)",1
"CCDC25","C57BL/6 pure (N=3)",1
"CCDC28A","C57BL/6 pure (N=3)",1
"CCNC","C57BL/6 pure (N=3)",1
"CCNH","C57BL/6 pure (N=3)",1
"CCNT1","C57BL/6 pure (N=3)",1
"CCPG1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CCT4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CCT5","C57BL/6 pure (N=3)",1
"CD320","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CD63","C57BL/6 pure (N=3)",1
"CDK7","C57BL/6 pure (N=3)",1
"CENPA","C57BL/6 pure (N=3)",1
"CEP57","C57BL/6 pure (N=3)",1
"CFAP20","C57BL/6 pure (N=3)",1
"CHAF1B","C57BL/6 pure (N=3)",1
"CHP1","C57BL/6 pure (N=3)",1
"CHRNA1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CHST10","C57BL/6 pure (N=3)",1
"CHTOP","C57BL/6 pure (N=3)",1
"CIAO1","C57BL/6 pure (N=3)",1
"CLIC4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CLNS1A","C57BL/6 pure (N=3)",1
"CMTM6","C57BL/6 pure (N=3)",1
"CNBD2","C57BL/6 pure (N=3)",1
"COG4","C57BL/6 pure (N=3)",1
"COMMD4","C57BL/6 pure (N=3)",1
"COPE","C57BL/6 pure (N=3)",1
"COX4I1","C57BL/6 pure (N=3)",1
"COX6A1","C57BL/6 pure (N=3)",1
"CPM","C57BL/6 pure (N=3)",1
"CPSF3","C57BL/6 pure (N=3)",1
"CSTF3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CTC1","C57BL/6 pure (N=3)",1
"CTNNBIP1","C57BL/6 pure (N=3)",1
"DDX39","C57BL/6 pure (N=3)",1
"DDX39B","C57BL/6 pure (N=3)",1
"DDX4","C57BL/6 pure (N=3)",1
"DDX46","C57BL/6 pure (N=3)",1
"DDX52","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DESI1","C57BL/6 pure (N=3)",1
"DGKE","C57BL/6 pure (N=3)",1
"DIAPH3","C57BL/6 pure (N=3)",1
"DNA2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DNMT3A","C57BL/6 pure (N=3)",1
"DPPA2","C57BL/6 pure (N=3)",1
"DTYMK","C57BL/6 pure (N=3)",1
"ECD","C57BL/6 pure (N=3)",1
"EEF1AKMT4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EIF2S1","C57BL/6 pure (N=3)",1
"EIF3C","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EIF3D","C57BL/6 pure (N=3)",1
"EIF3M","C57BL/6 pure (N=3)",1
"EIF4A3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EIPR1","C57BL/6 pure (N=3)",1
"EMC3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EMC7","C57BL/6 pure (N=3)",1
"ETF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EXOSC4","C57BL/6 pure (N=3)",1
"FABP3","C57BL/6 pure (N=3)",1
"FAM120A","C57BL/6 pure (N=3)",1
"FAM122B","C57BL/6 pure (N=3)",1
"FAM161B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FAM172A","C57BL/6 pure (N=3)",1
"FAM178B","C57BL/6 pure (N=3)",1
"FAM186A","C57BL/6 pure (N=3)",1
"FAM49A","C57BL/6 pure (N=3)",1
"FAR1","C57BL/6 pure (N=3)",1
"FGD4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FGFR1OP","C57BL/6 pure (N=3)",1
"FKBP2","C57BL/6 pure (N=3)",1
"FN1","C57BL/6 pure (N=3)",1
"FXN","C57BL/6 pure (N=3)",1
"GABPB1","C57BL/6 pure (N=3)",1
"GAPDH","C57BL/6 pure (N=3)",1
"GDAP2","C57BL/6 pure (N=3)",1
"GDE1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GEMIN2","C57BL/6 pure (N=3)",1
"GGNBP2","C57BL/6 pure (N=3)",1
"GHITM","C57BL/6 pure (N=3)",1
"GIGYF2","C57BL/6 pure (N=3)",1
"GLDC","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GLE1","C57BL/6 pure (N=3)",1
"GLS","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM10145","C57BL/6 pure (N=3)",1
"GM10163","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM10182","C57BL/6 pure (N=3)",1
"GM10275","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM10705","C57BL/6 pure (N=3)",1
"GM10778","C57BL/6 pure (N=3)",1
"GM11032","C57BL/6 pure (N=3)",1
"GM11518","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM11757","C57BL/6 pure (N=3)",1
"GM12226","C57BL/6 pure (N=3)",1
"GM12615","C57BL/6 pure (N=3)",1
"GM12616","C57BL/6 pure (N=3)",1
"GM12617","C57BL/6 pure (N=3)",1
"GM12622","C57BL/6 pure (N=3)",1
"GM12789","C57BL/6 pure (N=3)",1
"GM13461","C57BL/6 pure (N=3)",1
"GM14418","C57BL/6 pure (N=3)",1
"GM14494","C57BL/6 pure (N=3)",1
"GM15387","C57BL/6 pure (N=3)",1
"GM16181","C57BL/6 pure (N=3)",1
"GM18283","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM28437","C57BL/6 pure (N=3)",1
"GM28661","C57BL/6 pure (N=3)",1
"GM3724","C57BL/6 pure (N=3)",1
"GM38393","C57BL/6 pure (N=3)",1
"GM4332","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM45647","C57BL/6 pure (N=3)",1
"GM48141","C57BL/6 pure (N=3)",1
"GM4850","C57BL/6 pure (N=3)",1
"GM5435","C57BL/6 pure (N=3)",1
"GM6055","C57BL/6 pure (N=3)",1
"GM6361","C57BL/6 pure (N=3)",1
"GM6851","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM7240","C57BL/6 pure (N=3)",1
"GM8203","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM8741","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM9","C57BL/6 pure (N=3)",1
"GM9794","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GMFB","C57BL/6 pure (N=3)",1
"GPALPP1","C57BL/6 pure (N=3)",1
"GPATCH4","C57BL/6 pure (N=3)",1
"GRPEL1","C57BL/6 pure (N=3)",1
"GTF2F2","C57BL/6 pure (N=3)",1
"GTPBP10","C57BL/6 pure (N=3)",1
"GTPBP4-PS5","C57BL/6 pure (N=3)",1
"GTSF1L","C57BL/6 pure (N=3)",1
"H2-Q7","C57BL/6 pure (N=3)",1
"HADHB","C57BL/6 pure (N=3)",1
"HAUS7","C57BL/6 pure (N=3)",1
"HBA-A2","C57BL/6 pure (N=3)",1
"HBP1","C57BL/6 pure (N=3)",1
"HIKESHI","C57BL/6 pure (N=3)",1
"HIP1","C57BL/6 pure (N=3)",1
"HMGB3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HORMAD1","C57BL/6 pure (N=3)",1
"HSPH1","C57BL/6 pure (N=3)",1
"HTATSF1","C57BL/6 pure (N=3)",1
"IFT20","C57BL/6 pure (N=3)",1
"ILF2","C57BL/6 pure (N=3)",1
"IMP4","C57BL/6 pure (N=3)",1
"INTS14","C57BL/6 pure (N=3)",1
"INTS4","C57BL/6 pure (N=3)",1
"IQCB1","C57BL/6 pure (N=3)",1
"IQCF1","C57BL/6 pure (N=3)",1
"KIF11","C57BL/6 pure (N=3)",1
"KIF22","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KRTCAP2","C57BL/6 pure (N=3)",1
"LAMTOR4","C57BL/6 pure (N=3)",1
"LAPTM4A","C57BL/6 pure (N=3)",1
"LBR","C57BL/6 pure (N=3)",1
"LGALS1","C57BL/6 pure (N=3)",1
"LGMN","C57BL/6 pure (N=3)",1
"LRRC42","C57BL/6 pure (N=3)",1
"LUC7L","C57BL/6 pure (N=3)",1
"LY96","C57BL/6 pure (N=3)",1
"MANF","C57BL/6 pure (N=3)",1
"MAPK1IP1L","C57BL/6 pure (N=3)",1
"MED7","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MED9","C57BL/6 pure (N=3)",1
"MIF","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MRPL15","C57BL/6 pure (N=3)",1
"MRPL17","C57BL/6 pure (N=3)",1
"MRPL22","C57BL/6 pure (N=3)",1
"MRPL37","C57BL/6 pure (N=3)",1
"MRPL39","C57BL/6 pure (N=3)",1
"MRPL46","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MRPS18C","C57BL/6 pure (N=3)",1
"MRPS22","C57BL/6 pure (N=3)",1
"MTF2","C57BL/6 pure (N=3)",1
"MTMR2","C57BL/6 pure (N=3)",1
"NAXE","C57BL/6 pure (N=3)",1
"NCBP2","C57BL/6 pure (N=3)",1
"NDEL1","C57BL/6 pure (N=3)",1
"NDUFA12","C57BL/6 pure (N=3)",1
"NDUFAF7","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NDUFB7","C57BL/6 pure (N=3)",1
"NDUFS7","C57BL/6 pure (N=3)",1
"NEMP1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NFATC2IP","C57BL/6 pure (N=3)",1
"NIFK","C57BL/6 pure (N=3)",1
"NMB","C57BL/6 pure (N=3)",1
"NOL4L","C57BL/6 pure (N=3)",1
"NOP56","C57BL/6 pure (N=3)",1
"NUP107","C57BL/6 pure (N=3)",1
"NXF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"OAZ2","C57BL/6 pure (N=3)",1
"OCM","C57BL/6 pure (N=3)",1
"OGT","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"OLFR373","C57BL/6 pure (N=3)",1
"OLFR803","C57BL/6 pure (N=3)",1
"OST4","C57BL/6 pure (N=3)",1
"OSTF1","C57BL/6 pure (N=3)",1
"OTUD6B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"P4HB","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PAF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PAFAH1B3","C57BL/6 pure (N=3)",1
"PARVB","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PBRM1","C57BL/6 pure (N=3)",1
"PCMT1","C57BL/6 pure (N=3)",1
"PDHA1","C57BL/6 pure (N=3)",1
"PDHB","C57BL/6 pure (N=3)",1
"PDIA3","C57BL/6 pure (N=3)",1
"PELP1","C57BL/6 pure (N=3)",1
"PEX19","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PEX3","C57BL/6 pure (N=3)",1
