"Gene_id","Intersection_category","Intersection_count"
"PSME3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PTRH2","C57BL/6 pure (N=3)",1
"PXT1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RAB34","C57BL/6 pure (N=3)",1
"RANBP1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RBM19","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RBM39","C57BL/6 pure (N=3)",1
"RCC2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"REXO2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RNF2","C57BL/6 pure (N=3)",1
"RNF4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL15-PS3","C57BL/6 pure (N=3)",1
"RPL27-PS3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL28-PS1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL28-PS2","C57BL/6 pure (N=3)",1
"RPL31-PS8","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL9","C57BL/6 pure (N=3)",1
"RPS12L1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPS13-PS2","C57BL/6 pure (N=3)",1
"RPS16-PS2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RRAGC","C57BL/6 pure (N=3)",1
"S100PBP","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SAYSD1","C57BL/6 pure (N=3)",1
"SEC61A2","C57BL/6 pure (N=3)",1
"SEL1L","C57BL/6 pure (N=3)",1
"SENP6","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SERF1","C57BL/6 pure (N=3)",1
"SGPL1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SIPA1L1","C57BL/6 pure (N=3)",1
"SIVA1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SLC11A2","C57BL/6 pure (N=3)",1
"SLC35B1","C57BL/6 pure (N=3)",1
"SLC7A6OS","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SLC9A7","C57BL/6 pure (N=3)",1
"SLMAP","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SNRNP40","C57BL/6 pure (N=3)",1
"SNRPB2","C57BL/6 pure (N=3)",1
"SOX15","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SPINK10","C57BL/6 pure (N=3)",1
"STRA8","C57BL/6 pure (N=3)",1
"SUCLG1","C57BL/6 pure (N=3)",1
"SUSD1","C57BL/6 pure (N=3)",1
"TBK1","C57BL/6 pure (N=3)",1
"TC2N","C57BL/6 pure (N=3)",1
"TECR","C57BL/6 pure (N=3)",1
"TENT2","C57BL/6 pure (N=3)",1
"TEX15","C57BL/6 pure (N=3)",1
"TEX261","C57BL/6 pure (N=3)",1
"TFCP2","C57BL/6 pure (N=3)",1
"TIPARP","C57BL/6 pure (N=3)",1
"TKTL1","C57BL/6 pure (N=3)",1
"TMEM160","C57BL/6 pure (N=3)",1
"TMEM208","C57BL/6 pure (N=3)",1
"TMEM33","C57BL/6 pure (N=3)",1
"TMEM50A","C57BL/6 pure (N=3)",1
"TMSB15B1","C57BL/6 pure (N=3)",1
"TMSB15L","C57BL/6 pure (N=3)",1
"TNNC2","C57BL/6 pure (N=3)",1
"TPI1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"TRA2A","C57BL/6 pure (N=3)",1
"TRIM43C","C57BL/6 pure (N=3)",1
"TRIM59","C57BL/6 pure (N=3)",1
"TSN","C57BL/6 pure (N=3)",1
"TTC37","C57BL/6 pure (N=3)",1
"TTC39B","C57BL/6 pure (N=3)",1
"TULP4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"UBE2I","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"UBE2W","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"UBL7","C57BL/6 pure (N=3)",1
"UQCRC2","C57BL/6 pure (N=3)",1
"UROD","C57BL/6 pure (N=3)",1
"USP10","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"USP19","C57BL/6 pure (N=3)",1
"USP39","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"VAMP4","C57BL/6 pure (N=3)",1
"WASHC2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"WDR89","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"XRCC2","C57BL/6 pure (N=3)",1
"XRCC4","C57BL/6 pure (N=3)",1
"XRN1","C57BL/6 pure (N=3)",1
"YEATS4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"YTHDC2","C57BL/6 pure (N=3)",1
"ZC3H12A","C57BL/6 pure (N=3)",1
"ZFP212","C57BL/6 pure (N=3)",1
"ZFP936","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ZFYVE9","C57BL/6 pure (N=3)",1
"ZP3","C57BL/6 pure (N=3)",1
"5730480H06RIK","C57BL/6 pure (N=3)",1
"9030612E09RIK","C57BL/6 pure (N=3)",1
"A930017M01RIK","C57BL/6 pure (N=3)",1
"ABHD17B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"AC125149.1","C57BL/6 pure (N=3)",1
"AC132444.2","C57BL/6 pure (N=3)",1
"AC132444.4","C57BL/6 pure (N=3)",1
"AC133103.6","C57BL/6 pure (N=3)",1
"AC140047.2","C57BL/6 pure (N=3)",1
"AC158774.1","C57BL/6 pure (N=3)",1
"ACER3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ACTL6A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ADAM22","C57BL/6 pure (N=3)",1
"ADD1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"AGFG1","C57BL/6 pure (N=3)",1
"AGPS","C57BL/6 pure (N=3)",1
"AHDC1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"AKTIP","C57BL/6 pure (N=3)",1
"ALDH9A1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"AMD-PS3","C57BL/6 pure (N=3)",1
"ANAPC10","C57BL/6 pure (N=3)",1
"ANGEL2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ANKRD13A","C57BL/6 pure (N=3)",1
"ANKRD17","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ANKRD28","C57BL/6 pure (N=3)",1
"ANKRD44","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ANKRD49","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ANP32B","C57BL/6 pure (N=3)",1
"APAF1","C57BL/6 pure (N=3)",1
"APIP","C57BL/6 pure (N=3)",1
"ARHGAP26","C57BL/6 pure (N=3)",1
"ARID2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ARMC10","C57BL/6 pure (N=3)",1
"ARNTL2","C57BL/6 pure (N=3)",1
"ARPC2","C57BL/6 pure (N=3)",1
"ASXL1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ATF4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ATP6V1G1","C57BL/6 pure (N=3)",1
"ATRX","C57BL/6 pure (N=3)",1
"AU040320","C57BL/6 pure (N=3)",1
"AURKC","C57BL/6 pure (N=3)",1
"B4GALT6","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BANF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BAZ1B","C57BL/6 pure (N=3)",1
"BHLHE41","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BIK","C57BL/6 pure (N=3)",1
"BMP15","C57BL/6 pure (N=3)",1
"BMP5","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BNC1","C57BL/6 pure (N=3)",1
"BPGM","C57BL/6 pure (N=3)",1
"BRD7","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BRDT","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"BRPF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CACNA2D3","C57BL/6 pure (N=3)",1
"CALM1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CANX","C57BL/6 pure (N=3)",1
"CCDC127","C57BL/6 pure (N=3)",1
"CCDC137","C57BL/6 pure (N=3)",1
"CCDC171","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CCDC59","C57BL/6 pure (N=3)",1
"CCDC6","C57BL/6 pure (N=3)",1
"CCNB2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CCNF","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CCSER1","C57BL/6 pure (N=3)",1
"CDC20","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CDV3","C57BL/6 pure (N=3)",1
"CEBPZ","C57BL/6 pure (N=3)",1
"CELF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CEP135","C57BL/6 pure (N=3)",1
"CETN3","C57BL/6 pure (N=3)",1
"CETN4","C57BL/6 pure (N=3)",1
"CFLAR","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CGN","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CHAMP1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CHCHD3","C57BL/6 pure (N=3)",1
"CLIP1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CNOT7","C57BL/6 pure (N=3)",1
"CNTLN","C57BL/6 pure (N=3)",1
"COPB2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CRK","C57BL/6 pure (N=3)",1
"CS","C57BL/6 pure (N=3)",1
"CSNK2A1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CTTNBP2NL","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CUL1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CUL4B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"CYB5R4","C57BL/6 pure (N=3)",1
"D10WSU102E","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DBI","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DCAF1","C57BL/6 pure (N=3)",1
"DCLK2","C57BL/6 pure (N=3)",1
"DCP1A","C57BL/6 pure (N=3)",1
"DCTN6","C57BL/6 pure (N=3)",1
"DDX5","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DDX50","C57BL/6 pure (N=3)",1
"DENND6A","C57BL/6 pure (N=3)",1
"DHX8","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DNM2","C57BL/6 pure (N=3)",1
"DOCK7","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DPM2","C57BL/6 pure (N=3)",1
"DPY19L4","C57BL/6 pure (N=3)",1
"DUSP1","C57BL/6 pure (N=3)",1
"DUT","C57BL/6 pure (N=3)",1
"DYNC1LI1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"E2F5","C57BL/6 pure (N=3)",1
"EAPP","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EEF1B2","C57BL/6 pure (N=3)",1
"EEF1D","C57BL/6 pure (N=3)",1
"EIF5A","C57BL/6 pure (N=3)",1
"ELAVL1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ELMOD2","C57BL/6 pure (N=3)",1
"ELOBL","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EPB41","C57BL/6 pure (N=3)",1
"ETHE1","C57BL/6 pure (N=3)",1
"EZH1","C57BL/6 pure (N=3)",1
"FAM168B","C57BL/6 pure (N=3)",1
"FAM199X","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FAM208B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FAM241B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FAM53A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FAM84B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FASTKD3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FBXO28","C57BL/6 pure (N=3)",1
"FBXO8","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FBXW4","C57BL/6 pure (N=3)",1
"FGFR1OP2","C57BL/6 pure (N=3)",1
"FKBP1A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FNDC3B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FPGT","C57BL/6 pure (N=3)",1
"FRMD4A","C57BL/6 pure (N=3)",1
"FRY","C57BL/6 pure (N=3)",1
"FSTL1","C57BL/6 pure (N=3)",1
"FTSJ3","C57BL/6 pure (N=3)",1
"FUBP3","C57BL/6 pure (N=3)",1
"GDAP1","C57BL/6 pure (N=3)",1
"GEN1","C57BL/6 pure (N=3)",1
"GJA1","C57BL/6 pure (N=3)",1
"GLCCI1","C57BL/6 pure (N=3)",1
"GLI3","C57BL/6 pure (N=3)",1
"GM10696","C57BL/6 pure (N=3)",1
"GM11225","C57BL/6 pure (N=3)",1
"GM11236","C57BL/6 pure (N=3)",1
"GM15515","C57BL/6 pure (N=3)",1
"GM19428","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM2099","C57BL/6 pure (N=3)",1
"GM21244","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM27047","C57BL/6 pure (N=3)",1
"GM2A","C57BL/6 pure (N=3)",1
"GM4350","C57BL/6 pure (N=3)",1
"GM44133","C57BL/6 pure (N=3)",1
"GM47669","C57BL/6 pure (N=3)",1
"GM48388","C57BL/6 pure (N=3)",1
"GM5117","C57BL/6 pure (N=3)",1
"GM5662","C57BL/6 pure (N=3)",1
"GM6264","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM7102","C57BL/6 pure (N=3)",1
"GM7173","C57BL/6 pure (N=3)",1
"GM7666","C57BL/6 pure (N=3)",1
"GM7993","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM8332","C57BL/6 pure (N=3)",1
"GM8730","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM9029","C57BL/6 pure (N=3)",1
"GNAI2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GNG4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GOLGA5","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GOLGA7","C57BL/6 pure (N=3)",1
"GPATCH2","C57BL/6 pure (N=3)",1
"GPR137B-PS","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GRM2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GTF2A1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GTF2B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GTF2H2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GUCA1A","C57BL/6 pure (N=3)",1
"H1F0","C57BL/6 pure (N=3)",1
"H1FOO","C57BL/6 pure (N=3)",1
"H3F3A","C57BL/6 pure (N=3)",1
"HCFC1R1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HERC2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HEXDC","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HIGD2A","C57BL/6 pure (N=3)",1
"HNRNPA1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HNRNPA2B1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HNRNPF","C57BL/6 pure (N=3)",1
"HNRNPUL1","C57BL/6 pure (N=3)",1
"HOOK1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HPF1","C57BL/6 pure (N=3)",1
"HSDL2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HSF2","C57BL/6 pure (N=3)",1
"HSP90B1","C57BL/6 pure (N=3)",1
"HSPA8","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HYPK","C57BL/6 pure (N=3)",1
"IGF2R","C57BL/6 pure (N=3)",1
"IL7","C57BL/6 pure (N=3)",1
"IPCEF1","C57BL/6 pure (N=3)",1
"IPO8","C57BL/6 pure (N=3)",1
"ITPR1","C57BL/6 pure (N=3)",1
"ITSN2","C57BL/6 pure (N=3)",1
"JKAMP","C57BL/6 pure (N=3)",1
"KDM5D","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KHDC1C","C57BL/6 pure (N=3)",1
"KHDRBS2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KHSRP","C57BL/6 pure (N=3)",1
"KIF4","C57BL/6 pure (N=3)",1
"KIFC5B","C57BL/6 pure (N=3)",1
"KIZ","C57BL/6 pure (N=3)",1
"KLHL20","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KNL1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KPNA1","C57BL/6 pure (N=3)",1
"L1TD1","C57BL/6 pure (N=3)",1
"LAPTM4B","C57BL/6 pure (N=3)",1
"LASP1","C57BL/6 pure (N=3)",1
"LIMK2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"LLGL2","C57BL/6 pure (N=3)",1
"LMNA","C57BL/6 pure (N=3)",1
"LMO7","C57BL/6 pure (N=3)",1
"LONP2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"LPCAT1","C57BL/6 pure (N=3)",1
"LRRFIP1","C57BL/6 pure (N=3)",1
"LRRIQ3","C57BL/6 pure (N=3)",1
"LSM14A","C57BL/6 pure (N=3)",1
"LSM7","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"LUC7L3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"LYPLA1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MAPK6","C57BL/6 pure (N=3)",1
"MAT2B","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MBD4","C57BL/6 pure (N=3)",1
"MCC","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MCU","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MED31","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"METTL17","C57BL/6 pure (N=3)",1
"METTL4","C57BL/6 pure (N=3)",1
"MGAT4A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MLLT11","C57BL/6 pure (N=3)",1
"MOB1B","C57BL/6 pure (N=3)",1
"MOSPD3","C57BL/6 pure (N=3)",1
"MPP5","C57BL/6 pure (N=3)",1
"MRPL47","C57BL/6 pure (N=3)",1
"MRPS23","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MSH4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MTERF1A","C57BL/6 pure (N=3)",1
"MTSS1","C57BL/6 pure (N=3)",1
"MYCBP2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MYNN","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NAA40","C57BL/6 pure (N=3)",1
"NAB1","C57BL/6 pure (N=3)",1
"NADK","C57BL/6 pure (N=3)",1
"NAE1","C57BL/6 pure (N=3)",1
"NAGK","C57BL/6 pure (N=3)",1
"NAPG","C57BL/6 pure (N=3)",1
"NCOA2","C57BL/6 pure (N=3)",1
"NCOA3","C57BL/6 pure (N=3)",1
"NDC80","C57BL/6 pure (N=3)",1
"NDUFB2","C57BL/6 pure (N=3)",1
"NEK1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NEXN","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NIPBL","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NLRP9B","C57BL/6 pure (N=3)",1
"NMT1","C57BL/6 pure (N=3)",1
"NPL","C57BL/6 pure (N=3)",1
"NPM2","C57BL/6 pure (N=3)",1
"NSMCE2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NSRP1","C57BL/6 pure (N=3)",1
"NSUN3","C57BL/6 pure (N=3)",1
"NUMB","C57BL/6 pure (N=3)",1
"NUP54","C57BL/6 pure (N=3)",1
"NUP62","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"OLFR1173","C57BL/6 pure (N=3)",1
"OLFR1175-PS","C57BL/6 pure (N=3)",1
"OLFR118","C57BL/6 pure (N=3)",1
"OLFR374","C57BL/6 pure (N=3)",1
"OLFR639","C57BL/6 pure (N=3)",1
"OSBPL8","C57BL/6 pure (N=3)",1
"OSBPL9","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"OTUD1","C57BL/6 pure (N=3)",1
"PAFAH1B1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PAM16","C57BL/6 pure (N=3)",1
"PAN2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PARD3","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PCDH15","C57BL/6 pure (N=3)",1
"PDE6A","C57BL/6 pure (N=3)",1
"PDE6D","C57BL/6 pure (N=3)",1
"PDIA4","C57BL/6 pure (N=3)",1
"PDP2","C57BL/6 pure (N=3)",1
"PEX7","C57BL/6 pure (N=3)",1
"PFN4","C57BL/6 pure (N=3)",1
"PI4KB","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PICALM","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PIK3R3","C57BL/6 pure (N=3)",1
"PIM1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PITHD1","C57BL/6 pure (N=3)",1
"PLK4","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PLXNC1","C57BL/6 pure (N=3)",1
"POFUT2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POLH","C57BL/6 pure (N=3)",1
"POLR2D","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POM121","C57BL/6 pure (N=3)",1
"PPAT","C57BL/6 pure (N=3)",1
"PPP1R12A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PPP1R7","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PPP2R2D","C57BL/6 pure (N=3)",1
"PRICKLE1","C57BL/6 pure (N=3)",1
"PRKAR2A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PROM1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PRPF38A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PSIP1","C57BL/6 pure (N=3)",1
"PSMF1","C57BL/6 pure (N=3)",1
"PTGES3","C57BL/6 pure (N=3)",1
"RAB14","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RAB18","C57BL/6 pure (N=3)",1
"RALGPS2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RANBP9","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RAP1A","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RASA1","C57BL/6 pure (N=3)",1
"RASA2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RBL1","C57BL/6 pure (N=3)",1
"RBM18","C57BL/6 pure (N=3)",1
"RBM26","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RBM27","C57BL/6 pure (N=3)",1
"RCAN3","C57BL/6 pure (N=3)",1
"RDH10","C57BL/6 pure (N=3)",1
"REST","C57BL/6 pure (N=3)",1
"RFX7","C57BL/6 pure (N=3)",1
"RIF1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RIMKLB","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RIMS1","C57BL/6 pure (N=3)",1
"RITA1","C57BL/6 pure (N=3)",1
"RNF24","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RNF34","C57BL/6 pure (N=3)",1
"ROCK1","C57BL/6 pure (N=3)",1
"RPS27L","C57BL/6 pure (N=3)",1
"RPS6KA5","C57BL/6 pure (N=3)",1
"RTF2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SALL4","C57BL/6 pure (N=3)",1
"SAMD8","C57BL/6 pure (N=3)",1
"SAMHD1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SCOC","C57BL/6 pure (N=3)",1
"SCPEP1","C57BL/6 pure (N=3)",1
"SEC31A","C57BL/6 pure (N=3)",1
"SELENOF","C57BL/6 pure (N=3)",1
"SELENOW","C57BL/6 pure (N=3)",1
"SEPHS2","C57BL/6 pure (N=3)",1
"SEPT2","C57BL/6 pure (N=3)",1
"SERPINE2","C57BL/6 pure (N=3)",1
"SF3B1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SHROOM2","C57BL/6 pure (N=3)",1
"SKP1A","C57BL/6 pure (N=3)",1
"SLC16A10","C57BL/6 pure (N=3)",1
"SLC30A1","C57BL/6 pure (N=3)",1
"SLC39A1","C57BL/6 pure (N=3)",1
"SLC4A1AP","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SLC5A12","C57BL/6 pure (N=3)",1
"SMARCA2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SMN1","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SNAP29","C57BL/6 pure (N=3)",1
"SNRPN","C57BL/6 pure (N=3)",1
"SNX9","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
