gene_id;log2FoldChange;padj
Phc2;-1.34944454486882;0.326808448784528
1700025F22Rik;0;0.327405127612927
Ywhae;-0.445013328400438;0.327501501507221
Atmin;-0.574358807959816;0.328404275644532
Mgme1;-1.30702224932261;0.328404275644532
Ptbp3;0.702792466071083;0.328404275644532
Zc3h13;-1.19859843917893;0.328404275644532
Pramef8;-1.21258655664744;0.328573404661613
Rbm17;0.426003302422457;0.328649060420741
Tom1;3.76461940860478;0.328660203017101
Zfp820;1.49546359281475;0.328734647809731
Cd40;3.77538265478413;0.329053301165512
Zyg11a;3.70729458959667;0.329053301165512
Nprl2;-1.21051707353642;0.329500758686716
Tsc22d1;-0.622762247763228;0.329879167220776
Mpp5;-0.907769496122767;0.330066872332412
Cdk12;-0.40416680559806;0.3300825780016
Dnajc10;1.85225730270254;0.3300825780016
Thap2;1.29647037829107;0.330448373080214
Atp2a2;-0.535909458671566;0.330958763349463
Kansl1;1.52449150806372;0.330958763349463
Reep5;1.17186266745852;0.331114477621064
Mtmr10;-1.65064934573563;0.331117013563835
Gabrq;0;0.331151920747038
AF251705;0;0.331413740060133
Idh3a;0.467257192010283;0.331413740060133
Mfsd6;-1.86005937211809;0.331562743977126
Parp6;2.48270698807168;0.331885276040334
Sult4a1;0;0.332407481187948
Rnf26;-1.39793699127758;0.33268648358592
Dctn4;-0.512641445334674;0.332715560567326
Tubb6;-1.5061657821038;0.332952067520528
Micall2;0;0.33318369339702
Zfp866;-1.68302423264502;0.333812123968092
Dcun1d4;0.679648798142054;0.334425829828306
Zfp664;-0.617436859726186;0.334548660130033
Mlip;-1.6709770903037;0.334670349316868
Tnpo2;2.24073197961924;0.334802693950914
Xlr5b;1.06794683020389;0.335217768248551
Hace1;-1.41802649289815;0.335933136209011
Try5;0;0.335933136209011
Rilp;3.68888572374466;0.336196726765961
Mapk4;3.93576493888698;0.337296764607631
BC030336;-1.15061877056021;0.33735204844937
Neo1;2.16162423481348;0.337593202366884
Hdac4;-1.81404458666922;0.338127098873409
Foxn2;0.608167567241074;0.338127410546646
Slain2;-0.629337809727052;0.338149020704623
Bsg;1.61739540316153;0.339032042706639
Pdia4;-1.15530705849682;0.339032042706639
Madd;-1.2920425100522;0.339734452997597
Lifr;0.984237086118341;0.339887108314089
Fam84b;-0.995087199174973;0.340217351643857
Cxcl14;2.11458636832226;0.340510793848033
Ptprg;-1.45356712933843;0.340678515663797
Sp2;-2.32721757244125;0.341520818334227
Col4a5;0;0.341647827550511
Dppa1;-1.49592956307037;0.342506490519615
Onecut3;0;0.342947093500982
Pex11g;2.43934755725496;0.343035527552438
Sh3bp4;0;0.343166542970694
Fam102b;2.71303506610063;0.343241367938164
Ankrd13c;1.05051443852686;0.343869630994508
Pdlim5;-0.709493858989942;0.343869846836054
Naa16;-0.744903686015548;0.344611013536874
Gadd45gip1;0.79913644003855;0.345071725089553
Zmym6;1.05868932763887;0.345574461020139
Fam124b;0;0.34598998832896
Mgam;0;0.346228893021705
2610524H06Rik;0.591018336994854;0.346420730702655
Cyp2e1;0.733468314862075;0.346570998701037
Tm4sf4;0;0.346808190774571
Bin2;-1.39367526361858;0.346816633367581
Bicd2;-1.37101823478562;0.346850397788407
Lsm6;0.445824269001724;0.347133174423352
Tube1;-1.35561814805192;0.347133174423352
Nfrkb;0.526359922499171;0.347906320553129
Ap1b1;-1.2825132013497;0.34791763033096
Zfp568;1.29244571824629;0.347990232050754
Ube4a;0.740503975770686;0.348786777506941
Espl1;-0.807262891260426;0.348840879192685
Mphosph9;1.34017033872547;0.349345501255156
Pikfyve;0.958443542400035;0.349345501255156
Rcan3;-1.12900238242887;0.349664409421392
Smc1a;-1.46116246995388;0.349919245346081
BC005624;0.75364428426984;0.349932130254105
Nipsnap1;2.06043294839443;0.349946562808424
Tmem216;0.463448942668075;0.349946562808424
Lrif1;-1.01306498564251;0.350019635886236
Zak;-1.61565930736152;0.350019635886236
Manea;-2.60207009872624;0.350990565493474
Zzz3;0.682036588702914;0.351727731227308
Slc35g1;-1.57508225316257;0.351915706386251
Nadk2;1.76507410979973;0.351987735851534
Rtkn2;0.802375196223996;0.352404321619981
Cdk8;0.592453286372162;0.352788922637044
Ppp4r1;-1.00461892010921;0.352984461773034
Rab23;-1.40965351667246;0.353057988156929
Gata2;2.30542152415032;0.353087480109562
Arhgap26;-1.77730437530766;0.353641602568673
Hmox1;3.47107319598169;0.353863500772693
Tram1l1;0;0.353863500772693
Chrm1;2.68310863530801;0.35400538566796
Tmem109;0;0.354026771237336
Snx9;-0.456916914013163;0.354315608203437
Wdpcp;0;0.35482649615156
Gm10767;1.61513310660267;0.354925482737165
Pcbp1;0.581409348980333;0.355326408446281
Kcnn3;0;0.35544180632848
Rnf25;0;0.355509741759799
Ppil3;1.51506079181907;0.356401131037442
Trim14;-2.23433616839841;0.356470116128973
Zfp280d;-1.21473732919897;0.356470116128973
Esr1;-2.00086973507083;0.356647700733493
Ndnl2;-1.2003486358536;0.356647700733493
Cox18;0.917192938832985;0.356733907292017
Cyb5a;-0.438057951064117;0.356733907292017
Fam118b;0.420728792952098;0.357269641414451
Anxa4;1.51624132022385;0.35810939652692
D130040H23Rik;-1.88867817676081;0.358888862633123
Itgbl1;0;0.359054595167455
Mtbp;-2.00543933633812;0.359080338989282
Per1;0;0.359259977160598
Calb1;-1.88470811846967;0.359943151462698
Zfp788;1.57678509163832;0.360128114173245
Nvl;0.714914422038095;0.360525326567867
Dact3;0;0.360617126530727
Cbfa2t2;0.831402708264685;0.360669309699558
Zfp872;2.24627843212735;0.361240459542033
Col13a1;-1.57223606325655;0.361243176403819
Pabpc4;0.315775187958293;0.361498567298975
Rcn2;-0.56477754598432;0.361498567298975
Pak4;0.493805380313426;0.361758284985615
2410002F23Rik;2.35114318560322;0.362075412745988
Hey2;0;0.362213567776335
Crygs;3.70035083870072;0.363167019850007
Fam134a;3.04795869342996;0.363557514804829
Ppp2r5c;-0.81022813797399;0.364572298762024
Stk11;-1.64486611472308;0.364717180585948
Cadm1;1.00674630654274;0.364936290186606
Nanos1;0.727084386006781;0.364936290186606
Got1;0.542135434823463;0.365086619915501
Mrps14;-0.496626883604005;0.365798379323165
Tmem132b;-1.6690765539997;0.365798379323165
Pradc1;-1.2222523951586;0.366145481552204
Zscan18;0;0.366398985110488
Ublcp1;-1.98114437357554;0.366753611180538
Zfand6;-0.314417158935066;0.366753611180538
Dpep3;0;0.367047569159225
Anapc2;0;0.3672440136884
Ncoa3;0.478807546118233;0.367572157651836
Cplx1;0;0.367596041317122
Mx1;0;0.368291523327937
Mitf;-1.63270079662287;0.368363487031094
Cib1;0.512969313388418;0.368379923172275
Champ1;-1.10166837717304;0.368736141645142
Gli3;0.825359962675187;0.369523722917628
Klhl2;-1.31114491340045;0.369839108320712
Rgn;-0.722598400745798;0.370337865946962
Ppil2;0;0.370350257072729
Neil2;2.26742083048458;0.37043824858219
Tnfsf10;0.675386517189494;0.37043824858219
Wdr17;0;0.37043824858219
Nfya;-1.32564449295602;0.370554836475333
Arpp21;0;0.37084411207778
Fam159b;2.68594846170114;0.370961818412453
Rnf13;1.11368981692285;0.37111046382683
Ppp2r3a;0;0.371184775792935
Gm527;-1.16447172915703;0.372474431980772
Ubr4;1.54029819962058;0.372543360259419
Hp;0;0.372558910740773
Eprs;-0.425887890716197;0.372816181338425
Lrrc14b;1.70496383213945;0.372816181338425
Kif21a;-1.67709517561276;0.373266313607209
Eea1;-0.83681304964115;0.373859009578869
Zbtb18;-1.40489045896459;0.374259185465532
Acin1;-0.596527228799248;0.374262582242043
Resp18;3.55038313576357;0.374262582242043
Vcan;0;0.374293223055876
Gpr35;-1.79438908285821;0.374630716477336
Bphl;0;0.374686730620792
Tmem241;-1.50080044210654;0.374704191913967
Nsmce1;-0.497605645787744;0.374934905642385
Psme4;0.469778561939493;0.374941890193737
Arfgef1;0.435680556804391;0.375328289763232
Tmcc1;1.07437075106443;0.375378790615432
Tmc4;-1.21684085708029;0.375721564206943
Hsd17b12;0.635200675734037;0.376093543917536
Ccdc127;1.26617032532827;0.37609846840155
D7Ertd443e;-1.4499501837822;0.37609846840155
Ddx11;-1.30836132688014;0.376348374062008
Clmn;2.1406273491739;0.376385003663737
1810055G02Rik;1.41962190514222;0.376443572885633
Dgkz;0;0.376443572885633
Snx31;0;0.376443572885633
Xrn2;-0.545198170757667;0.376475920628992
Slc18a2;-1.08736011323865;0.376869210846362
Ppp1r26;0;0.376980289701754
C1galt1;2.44848492542953;0.377750285101408
Hat1;0.336048522845915;0.377811400700466
Gtpbp1;-1.64708094449339;0.378199070006561
Trappc12;0;0.378256241366398
Cuta;0.34293532287002;0.378563911831283
9130011E15Rik;1.30278323656908;0.378583432997754
Mcee;-1.2012284921481;0.378583432997754
Zbtb26;-1.9080343204555;0.379270003507768
Lrwd1;0;0.379451556372712
Tpx2;0.449759736970175;0.379626155306791
Senp1;-0.953771228749755;0.379983240821969
Pcolce2;-1.54378032274953;0.38001321265778
Hydin;-1.11136217590352;0.380191155640093
Slc35b4;0.794101925200035;0.380218838057864
Fam63b;2.08476438553324;0.38030183984531
Padi6;-0.89108642471944;0.380991403763502
Thada;-1.1754871130171;0.381376045178733
Rad54l2;1.45841833655855;0.381562105130848
Gpr64;-2.32134981044459;0.382309630587244
Snrpe;-0.370017757545564;0.382309630587244
Uba5;2.63512583529395;0.382539772201376
Dynlt1a;-0.519046519178535;0.382737515813189
Vps45;0;0.382737515813189
Rp9;0.609682866257149;0.382905094244014
Ube2t;-0.199667121474977;0.382905094244014
Atl2;0.483585154485188;0.382928032982802
Brwd1;-0.567085015982064;0.382928032982802
Cbx2;-1.14524740708948;0.383196903022054
Zfp597;-1.44627936987863;0.383498161543522
5730507C01Rik;1.06148449804753;0.383731119102362
Zfp263;1.79771137569849;0.38463134892239
Xrcc6;1.88332209414738;0.384783847705743
Fam126a;0;0.384975803775762
C330007P06Rik;1.26562846697047;0.385080029091328
Zfp260;1.1627629255346;0.385125998647779
Ctnnd2;2.36350348786665;0.385568350452777
Gm5082;0;0.385702814558982
Xpc;1.53112691019596;0.385702814558982
Paxbp1;1.51235229650555;0.386427276622107
Sdhd;0.444890905422002;0.386427276622107
Atxn7l2;0;0.386681184144825
Mrps21;0.341795291167109;0.386972787401041
Mas1;0;0.387211976450894
Hcfc1;0.623623125518516;0.387410549352612
Nus1;0.391322392768868;0.387472293049615
1700030K09Rik;0;0.387501342859728
Dkc1;-0.258922346788658;0.387737078343817
Med25;1.33867585513096;0.388085155521589
Crmp1;0;0.388336728595634
Dna2;1.27174056639481;0.388336728595634
Thrap3;0.875476962766814;0.388336728595634
Adcyap1r1;0;0.388903080611849
Onecut1;0;0.388903080611849
Tfap2a;1.87322808899896;0.388996973771003
Ap2m1;0.387128122596163;0.389432074229478
Cdca3;0.772461725983115;0.389549139238338
Cnnm3;2.64728088971355;0.389549139238338
Rnf122;1.29263406249365;0.389549139238338
Urgcp;2.29495119290722;0.389549139238338
Fxyd4;0;0.389554397313133
Tanc2;-1.42060969731246;0.390258995718887
Gm6251;2.13245864760298;0.390420403347667
Wdr5;0.593694438151547;0.390859038106823
Zhx1;1.42769302337644;0.390859038106823
Kctd10;1.17328240016093;0.391536398142188
Mtor;1.63858537425669;0.391536398142188
Trim62;0;0.391536398142188
Cox8c;2.23261139217886;0.39172621025298
Fig4;3.21009745224138;0.39192434490345
Caml;1.31700464600619;0.392198632035892
Dctn1;2.68101571966843;0.39236495489258
Gpr174;-1.6848660575388;0.392656682224451
Mxi1;2.97411161233056;0.393146392730164
Ube3c;-1.0847700983187;0.393156020355617
9130023H24Rik;0;0.393519998974592
Rapgefl1;1.74512632936108;0.393715139177058
Gm5803;-0.676402964109886;0.393901494502042
Ldlrap1;1.14145825531803;0.393901494502042
Tnrc6c;-0.930163736232286;0.3939511310371
Cep152;0;0.394306020012228
Zbed4;0.604006210212974;0.394306020012228
Azin1;-1.1737277468378;0.394621774331397
Nmrk1;0.429000756906919;0.395276063380239
Topaz1;0;0.395441995783097
Itm2b;-1.85877776963356;0.395502412481486
Cd34;4.28726631947004;0.39609237315748
Rfx5;-1.43334003112676;0.398343651787655
Katnal1;-1.86080600558109;0.39848020461122
Ppap2a;-0.871599915391083;0.399629006465021
Rnf19b;1.28739019246591;0.399949275206434
Gnb1l;1.83424450126369;0.400267386004036
Prc1;0.252322731094257;0.401492813052402
Musk;-1.41555073921799;0.40180366295665
Taf2;0.985072824914056;0.40180366295665
Eif4g2;0.283647562943059;0.401868041037219
Fbxo42;-0.964497486119781;0.402226720358361
Rprd2;0;0.402297771765663
Glis1;1.7731305151925;0.402422528425505
2310061I04Rik;-1.22265970253881;0.403060094354726
Rnf138rt1;4.04480213022391;0.404089595803695
Dcakd;-0.729499352121689;0.404228069522215
Qk;0.396498888273299;0.404228069522215
Ddx3x;-0.416196595888724;0.404500743677128
Abca14;1.91960264292442;0.40458501518604
Palld;-1.12693955938443;0.404591609203664
Gng7;4.22344734117746;0.404972000056989
Tbc1d10b;1.89874411264117;0.405057730281702
Cmtr2;-1.10656463475745;0.405281057610047
Rfc1;0.545568288292346;0.405523499743528
Wasf3;1.71265594211685;0.405556388606735
Pcnxl2;0;0.405687418645756
Fbxo46;0;0.405962200963474
Phf11d;-1.80162549212971;0.406462971470158
Sptan1;-1.09538107257744;0.407081966087665
Bag4;-1.26442973407902;0.407900921129189
Cpa1;0.627593217833014;0.408742512053279
Utrn;-1.11674736642426;0.408742512053279
Sec11a;-0.238202423087856;0.4091210572898
Ypel3;-1.00690755259084;0.409166706900974
Uso1;-0.875620377062552;0.409204357041628
Capn12;-1.99292494630819;0.409983565530202
Rab1b;2.1785222300447;0.409983565530202
Scamp1;-0.360214661443525;0.409983565530202
Dctd;-1.72273010683232;0.410131165767652
Tmem2;1.94511918145362;0.410790016860669
Man1c1;-1.18446215839524;0.410855136443164
Spa17;-1.31507247456672;0.411347404431979
Nsmce4a;0.30800797222514;0.411713433543153
Ranbp3;-1.5258059518837;0.412354218054869
Pogz;1.64012415656823;0.412903477074118
Efr3a;0.873030528472894;0.413518383915115
Slc39a6;-0.46969481283844;0.413518383915115
Ubiad1;1.56352571936361;0.413518383915115
Cox6b2;0.440547531529735;0.413576042380267
Mapk11;2.99165706181379;0.414544102222666
Sidt1;-1.72480139120602;0.41512614439195
Git2;1.21540181611626;0.41525433850826
Celf2;-0.711105141832073;0.415513182290647
Metap2;0.258423157892505;0.415513182290647
Pilra;1.26767304716;0.415526274609682
Hlf;3.85783596382401;0.415924159278126
Qdpr;1.46329704087928;0.415972878152276
Alg6;1.73923508939508;0.416438144054494
Cyb5r2;-1.39202737457587;0.416438144054494
Onecut2;2.07709969184147;0.416438144054494
Ss18l1;-0.979279290893487;0.416438144054494
Tex19.1;1.22072188047415;0.416438144054494
Milr1;1.0676565985252;0.417088496264522
Pdgfa;0;0.417188462961801
Zcchc9;0.397678825331396;0.417421741921312
Nkiras1;0.227570022125478;0.417823537105743
Glyr1;-1.2870849406925;0.41820603249714
Mtmr4;-1.23063937315475;0.418391805007701
Ndufs5;-0.550136201906073;0.418607022373878
Slc27a1;2.3167055834199;0.418670926719485
3110057O12Rik;1.03648947180763;0.418738505565718
Blm;-1.14459213618649;0.418859680969437
Cyp27a1;2.73115240931035;0.41917675419868
Cfap45;-1.50570891262252;0.419407392797004
Wars2;-1.2959278866331;0.419764289060187
Tmem165;2.25042888887901;0.419856217644608
Ptpn13;-1.92096922403739;0.420434506113451
Laptm5;0;0.420666525744033
Tmem138;1.35827578304969;0.420666525744033
Atat1;0.759917875011332;0.420803757234748
Nudc;-0.504734758156451;0.420803757234748
Ddx6;1.24268702184673;0.421261588988997
Dhx30;1.20684209440784;0.421310638111589
H2-Oa;-1.78066514313818;0.421314725905687
Cacnb4;-1.62710263684671;0.42170396576316
Lactb2;-0.738709788330275;0.422876849855627
Nfs1;1.76726393677311;0.422876849855627
Ptger4;1.96521807830703;0.423372901527718
Paqr7;1.30030105851904;0.423456526903328
Gbf1;-1.21012678677727;0.423979567579367
Pcdh9;0.34825579545392;0.424115816975222
Osr2;-2.19793238843809;0.424173225031944
Pcnxl4;1.06361667724177;0.424173225031944
Tuba1a;2.51499053715677;0.424173225031944
Gm7325;0;0.424710266413265
Ccdc42;0;0.424947017321326
Arhgap29;-0.393038568655933;0.425305271205062
Lrrtm2;0;0.425305271205062
Zfyve1;1.73782297124279;0.425305271205062
Rap1a;-0.614875114700062;0.425433841039029
Zdhhc5;-0.886055361534237;0.425974737452266
Slc12a7;1.80186831035903;0.427546893919294
Wdr70;-0.641255561927551;0.427547222813662
Kctd8;3.54405050261331;0.427610455971971
Zfp119b;-1.85270980288599;0.428009609709971
Cmas;-0.72640399188897;0.428137664983613
Ffar4;0;0.42864099417199
Tbce;1.79802614830368;0.42864099417199
Wrnip1;0;0.42864099417199
P3h3;0.674680037577024;0.4291010230535
Pdss2;-0.697227946776689;0.42910686008305
Pigc;0;0.429359648887435
Lmbr1l;1.84705915591127;0.429612577063594
Ccdc173;-0.542816728766378;0.429795181619094
Trim39;-1.19058699716487;0.429924018933471
Ide;0.892239338553541;0.43069065982411
Naa20;0.48185186223448;0.430792302964357
Scap;0.820271373532773;0.430792302964357
Commd9;-1.74353785977366;0.43098428129715
Gja10;0;0.431531847390452
Cebpg;0.809535136462344;0.431667767676262
Akr1e1;0;0.431822737071345
Rogdi;2.45325002960925;0.43236286858852
Fam214a;-0.703750048332064;0.433167208261716
Mrpl30;0.51829446290893;0.433468267916059
Parp2;1.33480757400435;0.433738720619648
Bmx;1.62903569620589;0.43396546909576
Bfar;1.29890583627953;0.434023659340278
Metap1d;0;0.434366508201082
Srprb;0.756921057798801;0.43456011130953
Pot1b;-0.472394842061027;0.43468504603314
Esrp1;-0.87421590729056;0.434806278336485
Ank2;-1.79497939056027;0.435220248124023
Ugt8a;1.17943840424585;0.43527872744219
Mbp;-2.26525069169874;0.435404969447493
Ube2q2;0.39182863119286;0.435528207864996
Jarid2;-1.15032304604777;0.436122182356047
Scamp5;1.59791741075315;0.436648219193762
Runx2;-1.51379320291963;0.437244391007134
Cadps2;-2.07246958310639;0.437410679714116
Gemin8;-0.986834966274568;0.437423966700507
Ppdpf;0.857611406135885;0.437423966700507
Pga5;0;0.437803128112879
Pard6g;-1.44113355007404;0.438332857502424
Fer;-1.12684827810006;0.438469102568623
Hint1;-0.420663527516606;0.438469102568623
Lclat1;0.841786712892414;0.438537024962545
Park7;0.582448278924333;0.438537024962545
Rcbtb1;-2.32239021237874;0.439581095352407
Clip1;0.646162418018631;0.439598928227397
Pnmal1;0;0.440180425071199
Rln3;-0.530328258774062;0.440618343607815
Tapt1;-1.27561749731464;0.440742763281889
Scfd1;-0.958186371102339;0.44075173768322
Setd3;1.18798983343628;0.44075173768322
Gm8267;-0.991659036012118;0.440807131948914
Slc18b1;2.55186956308387;0.440807131948914
Dnajc27;3.41085681042121;0.442286738623587
Dsel;2.2052236577207;0.442616218900372
Fabp1;3.42689197376956;0.443061371729635
Crk;0.582920467780389;0.443077476661857
Nelfa;0.409021500844538;0.443077476661857
Creg1;2.01764090687175;0.443396666242127
Pitrm1;2.0779904321035;0.443396666242127
Pag1;2.0274834695313;0.443663566585557
B4gat1;2.21473791181097;0.444195515006613
Ccdc12;-0.595206681819283;0.444248421268267
Kif5b;1.01061709407315;0.444424081981801
Dek;-0.255977089535435;0.444538089858502
Fam102a;0;0.444538089858502
Strbp;0.347836465509901;0.444538089858502
Wdr33;-0.28956885995963;0.444538089858502
Twf2;1.86282146135446;0.444775121428492
Rtp3;0.929643161120074;0.445129672238084
Ccdc113;-1.59204145410396;0.445679622092034
Mrpl24;-1.12310058060396;0.445679622092034
Xlr3b;-1.68493534729852;0.445679622092034
Rnf138;0.837530524255082;0.446117208123615
Edem1;0.925865562491144;0.446538543728575
Alg13;0.398717610414078;0.446993907219228
Cab39l;0.695069886354872;0.447089248788691
Lmf2;1.9964458835369;0.447319419541185
Ptplb;0.643844375275418;0.447476178494192
Atp6v1e1;0.417408936949877;0.44847075999309
Eml4;-1.14471475726616;0.449026411712742
Smpd4;0.998335653668524;0.449200250435478
Steap2;-1.31205800148289;0.449269626042218
Tmem43;0;0.449269626042218
Yipf3;-1.80894600865153;0.449269626042218
Antxr2;-0.605678386310626;0.449299014688496
Opa3;1.50972766961882;0.449300307346394
Map3k12;0;0.449593407677285
Cldnd1;0.345599116346954;0.449614375973831
Gm14322;0.714967241790373;0.450448586222089
Kif20a;1.15589450844912;0.450640488493015
Tut1;0;0.451083059869478
Tox;-1.23130463186908;0.45111074978974
Anapc11;0.584931848401484;0.451395960477625
Fam184a;0.794151279648262;0.451519395727006
Cdkl2;1.01874074751353;0.451857713468904
Rhot1;-0.38888709809513;0.452119161315288
Bap1;-1.528296608625;0.4524960739609
Dlst;0;0.452727243220396
Hey1;0;0.452892530965137
Taf15;0;0.453056611857924
Lsm14b;-1.22704757547091;0.453140867727043
9030025P20Rik;-3.16617647482205;0.45319046418377
Zranb1;0.926724778983841;0.453212119568243
BC030499;3.84099912107103;0.453233906152613
Eri3;-2.50878650300051;0.45410259724936
Atp6v1f;0.222702950647925;0.454639041191092
Mmachc;1.7801185641978;0.454668220652519
Ap3s1;-0.649166819831515;0.45517591578551
Gm14124;-0.949436456717423;0.455533513193667
Adcy8;-1.66777770512907;0.456014207709712
Elmo1;-1.40997249612774;0.456483905656188
Gm14139;1.15316336393904;0.457860201083687
Sf3b3;-1.15754304356045;0.457860201083687
Larp4b;0.610425246957364;0.458194187594203
Kif23;-0.571009765356336;0.458230119910066
Syne2;-0.968166909997613;0.458266865570326
Trp53inp1;0.453625722915857;0.45836187257353
Tmc2;1.08919922164755;0.458489227766007
Ipo9;1.70704344215517;0.458548004116404
Litaf;0.513291899242665;0.458610855176727
Lcmt2;0.571198838261294;0.458852042725718
Tlr3;1.95535839447348;0.459070658472336
Carf;1.60721395970073;0.459321718429129
Tm9sf3;-0.855509782556668;0.459365908480753
Arl2;1.41873428732422;0.459640829499099
Psmb6;0.581896332142671;0.460346772219087
Tbc1d9b;0;0.460482719128754
Smap2;0;0.46207390463848
Spc24;0.785958924841435;0.463434688100649
Mprip;0.596834020981677;0.463527508065643
Spsb4;1.94677487117442;0.463527508065643
Tmprss11a;-0.320392864288991;0.463527508065643
Aes;0;0.463859715233432
Arpc1b;0.677921949984854;0.464751518855143
Pask;0;0.465155113020702
Ighmbp2;0;0.465494226199008
Endov;1.10629864408102;0.465918628155682
Ppan;0.542641053230909;0.465918628155682
Dtnb;0.716247692877239;0.465975752286311
Gm4861;0;0.465975752286311
Taf5;-0.405112362972572;0.465975752286311
Tmem57;-1.09582686658122;0.465977297599764
Mkks;0.511537819252148;0.466284678259991
Dhx57;-1.02516965690963;0.466433320551254
Fzr1;0;0.46648791287339
Pbrm1;1.22469557757643;0.46648791287339
Cenpc1;1.1354819580544;0.467149377073916
Agpat2;1.62153967970831;0.467490595204623
Pwwp2a;0.664743492197622;0.467503705663878
Zfp819;1.74198858818539;0.467503705663878
Nedd4;-0.918630715944263;0.467654665005328
Mrpl32;0.482291750118538;0.467685491500883
Usp29;1.15696649906709;0.467729510856077
Wdr11;-1.41013941271921;0.467772416018597
St13;-0.836255016791649;0.46802238963494
Nkain1;0;0.46831283983929
Cdh11;-0.799628049973377;0.468315401548605
Dydc2;2.64646651102749;0.468320696590732
Lrrfip2;-0.975438971220695;0.468466714385379
Bri3;-0.541809030091717;0.468664276599092
Fam98b;-0.422563544005453;0.468664276599092
Ube2k;0.230894332201791;0.468671774725404
Slamf8;1.57050635211869;0.468870532507426
Ppp4c;0.575125812457408;0.468998411369809
Sirt3;0;0.469573546805206
Speer4c;0;0.469757486135799
Tmem147;0;0.469893755237475
Cebpzos;1.41515636677062;0.470061223308831
Agtrap;1.53710217479863;0.47012160634316
Ddx55;1.36853651788926;0.470545036291794
Slc25a51;1.07882658491361;0.470761940951175
Nup153;-0.423966646721342;0.470988555968083
Ago3;0.44879615430769;0.471377856878514
Tnn;0;0.471562394870252
Lins;0;0.471697831797774
Zfp628;0;0.471743675564009
Stx6;-1.67755004153995;0.47230186698444
Psg19;1.4167657400096;0.472377527167324
Letm2;0.840161448737728;0.472481245697683
Upk1a;1.70256524854285;0.472635512335137
Smim9;0;0.473045118608168
Pmf1;-0.858876744255978;0.473331850405164
Sf3a1;-0.588286251044398;0.473923462362162
Creld2;0.490415174022403;0.474050559701156
Unc13b;-1.48358057514148;0.474050559701156
Plp1;-2.84647656104951;0.474093108826407
Evx1;0;0.474308818781007
Gm14461;-2.15590933731345;0.474308818781007
Tmem9b;0.499340890441387;0.474308818781007
Clk2;-1.29642374924468;0.474723218460349
Efcab11;0.749599355260297;0.474754026080149
Rhox8;-1.76713999945587;0.475431304921201
Ptprj;1.66392033012999;0.476222335708475
Reep6;0;0.476222335708475
Arhgap35;-1.14422310232349;0.476229145359944
Asxl3;-1.0248394563473;0.476229145359944
4933427G17Rik;-1.07784423506977;0.476450879284451
Mms22l;1.21457486033217;0.476450879284451
Fgr;0;0.47660628576396
Zfp512;1.86423459318332;0.476626198244438
Fzd3;0.66292425252476;0.477554951852931
Tekt4;-1.37257900085782;0.477554951852931
Pus3;1.05720004953737;0.478761445811607
Ssfa2;-1.49209957705329;0.478761445811607
Ccdc6;-0.403958572272004;0.479840479917724
2610305D13Rik;-0.379656457432101;0.480075637581884
Mrpl10;-0.808280996535346;0.480075637581884
Lsm14a;-0.269895006267651;0.4803063792864
Ipo8;-0.51758521779317;0.480556584334355
Lnx1;0;0.480630591493746
Arid2;-0.444171001163609;0.480694852431996
Ninj1;-0.790550123343701;0.480694852431996
Socs6;-0.317981614795493;0.480723878832549
Dmap1;1.68835400362494;0.481375174133566
Cables1;0;0.481380137132282
Ireb2;-0.340993979899324;0.481447165010078
Brwd3;0.535890993513568;0.48212231209705
Arhgef16;0;0.482529947775095
Zfp532;-0.837485734217855;0.483322699186208
Snx10;2.23833099201383;0.483555969636246
Pcdh19;0;0.483698866716749
Mpped2;-1.66397595747411;0.48372614258539
Ckap5;0.481060727008511;0.483753760416739
Ccdc115;-0.879950094017038;0.484352745022461
Trak1;-1.50166272962264;0.484352745022461
Dock3;0;0.48527903331566
Pbx3;1.79297382023967;0.485367391117897
Wdr83;0;0.485367391117897
Lnp;1.41175204568249;0.485479585592951
Pdk3;0.895608634160104;0.485525597738452
Zfp106;0.306363059093465;0.485525597738452
Doc2a;1.7521437760539;0.485843744379381
Cabp1;-2.3898030443598;0.486509620253215
Spcs2;0.326367457514902;0.486571239364384
N4bp2l2;0.223963253195305;0.486887695536356
1700123I01Rik;2.01012517709448;0.486949896720536
Wdr53;0.687345861420416;0.487094459018282
Fgfr1;-1.76686046418934;0.487366416700269
Haus4;-1.12341765812922;0.487462514479132
Hspb11;-1.0154907637585;0.487538278284199
Ints10;-1.50859527907781;0.487539943466161
Mbd2;0;0.487545669028854
Nmrk2;2.3287363599358;0.487635088334647
Slc39a1;2.91958804867787;0.487984900635267
Clock;-0.434377924983467;0.488601617067867
Cdc42se1;0.874706428958733;0.488688962948968
Cdc40;0.718637775171508;0.488827949732004
Gm364;1.27937221724225;0.488827949732004
Hs6st1;1.49501685427512;0.488976191801517
Cnot11;-1.18251747419836;0.489024756754916
Map7d2;1.2520522804241;0.489024756754916
Pvrl2;0;0.489024756754916
Sept4;3.0604447816178;0.489024756754916
Tmem135;-0.656235661086967;0.489024756754916
Smad1;-1.41989751942246;0.489138446031949
Capza2;0.464558088688315;0.4897954795263
Tep1;-1.2169214095705;0.489805587149684
Tmem164;1.03425472784892;0.489805587149684
Tmem47;1.05910462352918;0.490625057295134
Actr8;-1.01487676294314;0.490631365747716
Fam117b;0.356812684766971;0.490631365747716
Mok;-1.73383496310864;0.490858801021123
